Unnamed: 0,date_of_sale,address,postal_code,county,price,vat_exclusive,property_description,property_size,town,area_code
12,04/01/2010,"90 Suncroft Drive, Tallaght, Dublin 24",,Dublin,147950.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
38,08/01/2010,"14 St. Aonghus Road, Tallaght",Dublin 24,Dublin,220000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
61,08/01/2010,"9 Sundale Meadows, Mountainview, Tallaght",Dublin 24,Dublin,153000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
128,15/01/2010,"168 Castle Park, Tallaght",,Dublin,100000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
134,15/01/2010,"23A Cul Na Greine, Old Bawn, Tallaght",Dublin 24,Dublin,300000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
147,15/01/2010,"6 Tymonville Lawn, Tallaght",Dublin 24,Dublin,182000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
221,22/01/2010,"1 Raheen Road, Tallaght, Dublin 24",,Dublin,185000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
247,22/01/2010,"4 Drysdale Close, Old Bawn, Tallaght",Dublin 24,Dublin,315000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
344,29/01/2010,"102 Cushlawn Park, Tallaght",Dublin 24,Dublin,180000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
356,29/01/2010,"17 Whitebrook Park, Tallaght",,Dublin,209000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
449,04/02/2010,"11 Alderpark Court, Springfield, Tallaght",,Dublin,130000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
523,08/02/2010,"142 St Maelruans Park, Tallaght",Dublin 24,Dublin,189000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
524,08/02/2010,"29 Sycamore Avenue, Kingswood Heights, Tallaght",,Dublin,400000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
598,12/02/2010,"12 Elm Castle Drive, Kilnamanagh, Tallaght  Dublin 24",,Dublin,265000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
633,12/02/2010,"Site 29 Tynan Hall Park  Tynan Hall, Kingswood  Ballymount Road, Tallaght  Dublin 24",,Dublin,331824.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
670,16/02/2010,"21  Tynan Hall Park, Tynan Hall  Kingswood, Tallaght",,Dublin,340000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
686,17/02/2010,"736 Virginia Heights, Tallaght, Dublin 24",,Dublin,210000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
719,19/02/2010,"105 Cill Cais, Old Bawn, Tallaght",,Dublin,300000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
740,19/02/2010,"5 Kilmartin Avenue, Fettercairn, Tallaght",Dublin 24,Dublin,140000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
742,19/02/2010,"505 Virginia Heights, Springfield, Tallaght",,Dublin,230000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
744,19/02/2010,"52 Kiltipper Drive, Aylesbury, Tallaght",,Dublin,255000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
779,23/02/2010,"11 Ard Mhaca, Old Bawn, Tallaght",Dublin 24,Dublin,283000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
854,26/02/2010,"46 Fernwood Avenue, Tallaght, Dublin 24",,Dublin,200000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
863,26/02/2010,"58 Old Bawn Avenue, Tallaght",,Dublin,326000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
866,26/02/2010,"69 Deerpark Close, Kiltipper Way, Tallaght",,Dublin,145000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
886,01/03/2010,"21  Tynan Hall Park, Tynan Hall  Kingswood, Tallaght",,Dublin,340000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
955,05/03/2010,"10 Parkwood Avenue, Old Bawn, Tallaght",Dublin 24,Dublin,265000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
976,05/03/2010,"287 Cushlawn Park, Killinarden, Tallaght",Dublin 24,Dublin,185000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
998,08/03/2010,"174 Castlepark, Tallaght, Dublin 24",,Dublin,207500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1003,08/03/2010,"32 Ellensborough Meadows, Kiltipper Road, Tallaght",,Dublin,295000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1024,09/03/2010,"37 Knockmore Drive, Tallaght",,Dublin,120000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1076,11/03/2010,"Apt 12 New Bancroft Hall, Main Street, Tallaght",Dublin 24,Dublin,199000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
1090,12/03/2010,"21 Ellensborough Downs, Tallaght",Dublin 24,Dublin,202500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1104,12/03/2010,"36 Cul Na Greine, Old Bawn, Tallaght",,Dublin,282500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1142,16/03/2010,"1 Forest Green, Kingswood, Tallaght",Dublin 24,Dublin,355000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1199,19/03/2010,"32  Alderwood Park, Springfield, Tallaght",,Dublin,238000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1262,24/03/2010,"30 New Bancroft Hall, Main Street, Tallaght",,Dublin,169000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
1281,25/03/2010,"32 Ashgrove, Cookstown, Tallaght",Dublin 24,Dublin,200000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1321,26/03/2010,"56 Forest Close, Kingswood Heights, Tallaght",,Dublin,298500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1329,26/03/2010,"Apartment 58, New Bancroft Hall, Tallaght  D 24",,Dublin,220000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
1345,29/03/2010,"123 Tymon Crescent, Old Bawn, Tallaght",Dublin 24,Dublin,283334.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1368,30/03/2010,"14 Forest Close, Kingswood, Tallaght",,Dublin,236500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1390,30/03/2010,"Apartment 67, New Bancroft Hall, Tallaght",,Dublin,169000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
1422,31/03/2010,"9 Avonbeg Drive, Tallaght",Dublin 24,Dublin,160000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1423,31/03/2010,"9 Avonbeg Drive, Tallaght, Dublin 24",,Dublin,160000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1437,01/04/2010,"15 Deerpark Place, Kiltipper, Tallaght",,Dublin,107000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1489,07/04/2010,"28 Sundale Park, Tallaght",Dublin 24,Dublin,195000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1504,07/04/2010,"Apartment 35, New Bancroft Hall, Tallaght",,Dublin,169000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
1515,08/04/2010,"20 Corbally Rise, Westbrook, Tallaght",Dublin 24,Dublin,235000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1520,08/04/2010,"42 New Bancroft Hall, Main Street, Tallaght",,Dublin,110088.1,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
1528,08/04/2010,"Unit 69, New Bancroft Hall, Tallaght",Dublin 24,Dublin,169000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
1666,16/04/2010,"11 Old Court Lawn, Firhouse, Tallaght",Dublin 24,Dublin,290000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1686,16/04/2010,"48 Alderwood Park, Springfield, Tallaght",,Dublin,230000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1722,20/04/2010,"12 The Drive, Millbrook Lawns, Tallaght",,Dublin,200000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1730,20/04/2010,"51 Kiltipper Drive, Aylesbury, Tallaght",,Dublin,235000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1735,20/04/2010,"70 New Bancroft Hall, Main Street, Tallaght",,Dublin,169000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
1805,23/04/2010,"23 Kiltipper Close, Tallaght",,Dublin,243685.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1816,23/04/2010,"45 Mountain Park, Tallaght, Dublin",,Dublin,200000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1862,28/04/2010,"115 Westend Gate, Cookstown Way, Tallaght Dublin 24",,Dublin,149950.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1871,28/04/2010,"23 Tynan Hall Park, Tynan Hall, Tallaght",,Dublin,340000.0,Yes,New Dwelling house /Apartment,less than 38 sq metres,Tallaght,Dublin 24
1898,29/04/2010,"16 Marlfield Grove, Tallaght",,Dublin,162000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1929,30/04/2010,"13 Newtown Park, Tallaght",Dublin 24,Dublin,180000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1939,30/04/2010,"23 De Selby Rise, Blessington Road, Tallaght",,Dublin,215000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
1974,30/04/2010,"75 Donomore Avenue, Tallaght, .",Dublin 24,Dublin,147000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2048,06/05/2010,"10 Brookview Crescent, Tallaght",Dublin 24,Dublin,150000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2049,06/05/2010,"10 Marlfield Green, Kiltipper, Tallaght",,Dublin,151000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2113,07/05/2010,"9 Alderwood Court, Tallaght",Dublin 24,Dublin,177000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2174,12/05/2010,"73 Marlfield Green, Kiltipper, Tallaght",,Dublin,225000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2190,13/05/2010,"27 Drumcairn Avenue, Tallaght, Dublin 24",,Dublin,75000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2197,13/05/2010,"4 Raheen Drive, Springfield, Tallaght",,Dublin,215000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2211,14/05/2010,"16 Ellensborough Copse, Kiltipper Road, Tallaght",,Dublin,282500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2229,14/05/2010,"270 Killinarden Estate, Tallaght, Dublin 24",Dublin 24,Dublin,148000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2230,14/05/2010,"3 Kiltipper Close, Aylesbury, Tallaght",Dublin 24,Dublin,242500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2242,14/05/2010,"78 The Park, Millbrook Lawns, Tallaght",Dublin 24,Dublin,192000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2258,17/05/2010,"15 Castle Lawns, Tallaght",,Dublin,174000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2319,20/05/2010,"3  Cairnwood Avenue, Tallaght, Dublin 24",,Dublin,230000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2327,20/05/2010,"53 Birchwood Drive, Springfield, Tallaght",,Dublin,207500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2360,21/05/2010,"27 Gleann Na Smol, Old Bawn, Tallaght",Dublin 24,Dublin,255000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2502,28/05/2010,"22 Kingswood View, Belgard, Tallaght",,Dublin,250000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2503,28/05/2010,"22 Pineview Rise, Aylesbury, Tallaght",,Dublin,240000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2510,28/05/2010,"31 Russell Close, Tallaght, Dublin 24",,Dublin,145000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2540,28/05/2010,"Apartment 83  First Floor, New Bancroft Hall, Main Street  Tallaght",Dublin 24,Dublin,169000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
2577,01/06/2010,"19 Carrigmore Park, Tallaght, Dublin 24",,Dublin,225000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2595,01/06/2010,"Apt 63 New Bancroft Hall, Tallaght",,Dublin,169000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
2775,11/06/2010,"16 Church Grove, Aylesbury, Tallaght",Dublin 24,Dublin,212000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2780,11/06/2010,"2 Belgard Close, Tallaght, Dublin24",,Dublin,280000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2793,11/06/2010,"33 Brookfield Gardens, Tallaght",,Dublin,130000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2806,11/06/2010,"70 Pineview Rise, Aylesbury, Tallaght",Dublin 24,Dublin,290000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2808,11/06/2010,"73 Sundale Park, Tallaght, Dublin 24",,Dublin,181000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2813,11/06/2010,"91 Swiftbrook Drive, Tallaght",,Dublin,140500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2832,14/06/2010,"30 Ellensborough Court, Kiltipper, Tallaght",Dublin 24,Dublin,298000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2834,14/06/2010,"4  Alderwood Close, Springfield, Tallaght",Dublin 24,Dublin,183000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2835,14/06/2010,"4  Alderwood Close, Springfield, Tallaght",Dublin 24,Dublin,183000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2847,15/06/2010,"19 Suncroft Park, Tallaght, Dublin 24",,Dublin,127000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2889,16/06/2010,"354 Glenview Lawns, Tallaght, Dublin 24",Dublin 24,Dublin,277500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
2973,18/06/2010,"86 New Bancroft Hall, Main Street, Tallaght",,Dublin,148898.67,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
2984,19/06/2010,"15 Corbally Avenue, Westbrook Lawns, Tallaght  Dublin 24",,Dublin,267000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3041,23/06/2010,"1 Bolbrook Grove, Tallaght",,Dublin,195000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3076,24/06/2010,"514A Virginia Heights, Springfield, Tallaght",Dublin 24,Dublin,180000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3083,24/06/2010,"71 Deerpark Close, Kiltipper Way, Tallaght",,Dublin,144000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3156,28/06/2010,"39 Forest Drive, Kingswood, Tallaght",Dublin 24,Dublin,280500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3256,01/07/2010,"3 Russell Downs, Russell Square, Tallaght",,Dublin,175000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3284,02/07/2010,"15 Corbally Vale, Westbrook Lawns, Tallaght",Dublin 24,Dublin,245000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3285,02/07/2010,"18 Elmcastle Court, Kilnamanagh, Tallaght  Dublin 24",,Dublin,260000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3289,02/07/2010,"19 Kingswood Drive, Kingswood Heights, Tallaght",Dublin 24,Dublin,340000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3330,02/07/2010,"94 Lanndale Lawns, Tallaght",,Dublin,220000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3352,05/07/2010,"9 Heatherview Close, Aylesbury, Tallaght",,Dublin,245000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3357,06/07/2010,"15 Colberts Fort, Belgard Road, Tallaght",,Dublin,243500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3425,09/07/2010,"10 Bancroft Park, Tallaght",Dublin 24,Dublin,367000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3431,09/07/2010,"142 The Crescent, Milbrook Lawns, Tallaght  Dublin 24",,Dublin,190000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3449,09/07/2010,"32 Allenton Drive, Tallaght",Dublin 24,Dublin,194000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3464,09/07/2010,"6 Summerfield, Old Bawn, Tallaght",,Dublin,280000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3473,09/07/2010,"75 New Bancorft Hall, Main Street, Tallaght",,Dublin,103306.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
3474,09/07/2010,"82 New Bancroft Hall, Tallaght",Dublin 24,Dublin,165000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
3571,15/07/2010,"37 Ellensborough Drive, Kiltipper Road, Tallaght",Dublin 24,Dublin,260000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3630,16/07/2010,"Apartment 41, New Bancroft Hall, Main Street  Tallaght",Dublin 24,Dublin,176211.45,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
3631,16/07/2010,"Apartment 78, New Bancroft Hall, Main Street  Tallaght",,Dublin,125000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
3633,18/07/2010,"55 Hunters Lane, Firhouse, Tallaght",Dublin 24,Dublin,175000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3644,19/07/2010,"310 Killinarden Heights, Tallaght, Dublin",,Dublin,170000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3684,21/07/2010,"5 Corbally Rise, West Brook Glen, Tallaght",,Dublin,195000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3694,22/07/2010,"2 Ambervale, Cookstown, Tallaght",,Dublin,190000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3745,23/07/2010,"48 Birchwood Heights, Springfield  Tallaght",Dublin 24,Dublin,240000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3757,23/07/2010,"79  Westpark, Tallaght, Dublin 24",,Dublin,217000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3783,26/07/2010,"26 Kiltalown Heights, Jobstown, Tallaght",,Dublin,142600.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3788,26/07/2010,"70 Glenview Park, Tallaght",Dublin 24,Dublin,275000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3816,27/07/2010,"71  Kiltipper Drive, Aylesbury, Tallaght",,Dublin,247500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3851,28/07/2010,"9 Seskin View Road, Tallaght",,Dublin,217500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3867,29/07/2010,"35 Main Road, Tallaght, Dublin 24",,Dublin,322500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3977,04/08/2010,"28 Glen Na Smól, Old Bawn, Tallaght.",Dublin 24,Dublin,267500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
3984,04/08/2010,"63 Raheen Road, Tallaght",Dublin 24,Dublin,90000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4016,05/08/2010,"86 Mountain Park, Tallaght",,Dublin,202000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4049,06/08/2010,"4 Alderwood Rise, Springfield, Tallaght",,Dublin,205000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4059,06/08/2010,"56 Mountain Park, Tallaght",,Dublin,250000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4112,10/08/2010,"55 Sundale Park, Tallaght, Dublin 24",Dublin 24,Dublin,165000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4159,12/08/2010,"20 Walnut Close, Kingswood, Tallaght  Dublin 24",,Dublin,255000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4199,13/08/2010,"19 Cushlawn Park, Tallaght",Dublin 24,Dublin,180000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4236,16/08/2010,"39 Ellensborough Drive, Kiltipper, Tallaght",,Dublin,2610000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4237,16/08/2010,"39 Ellensborough Drive, Kiltipper, Tallaght",,Dublin,261000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4253,17/08/2010,"11 Forest Park, Kingswood, Tallaght  Dublin 24",,Dublin,274000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4343,20/08/2010,"24 New Bawn Drive, Tallaght",,Dublin,255000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4389,23/08/2010,"17 Bawnville Road, Tallaght, Dublin 24",,Dublin,205000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4396,23/08/2010,"5 Bancroft Close, Tallaght, Dublin  24.",Dublin 24,Dublin,270000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4434,25/08/2010,"39 Watermeadow Park, Old Bawn, Tallaght  Dublin 24",,Dublin,306000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4485,27/08/2010,"19 Parklands Court, Ballycullen, Tallaght",,Dublin,225000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4517,30/08/2010,"1  Kiltipper View, Kiltipper Way, Tallaght",Dublin 24,Dublin,290748.9,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
4522,30/08/2010,"13  Kiltipper Rise, Kiltipper Way, Tallaght",Dublin 24,Dublin,264273.13,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
4538,30/08/2010,"39 Marlfield Lawn, Kiltipper Way, Tallaght",Dublin 24,Dublin,203524.23,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
4541,30/08/2010,"41  Marlfield Lawn, Kiltipper Way, Tallaght",Dublin 24,Dublin,198237.89,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
4542,30/08/2010,"43 Marlfield Lawn, Kiltipper Way, Tallaght",Dublin 24,Dublin,149779.74,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
4543,30/08/2010,"45 Marlfield Lawn, Kiltipper Way, Tallaght",Dublin 24,Dublin,149779.74,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
4545,30/08/2010,"49  Marlfield Lawn, Kiltipper Way, Tallaght",Dublin 24,Dublin,203524.23,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
4551,30/08/2010,"7  Kiltipper View, Kiltipper Way, Tallaght",Dublin 24,Dublin,264273.13,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
4555,30/08/2010,"8  Kiltipper Gate, Kiltipper Way, Tallaght",Dublin 24,Dublin,202643.17,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
4603,01/09/2010,"44 Ellensborough Lodge, Kiltipper Road, Tallaght",,Dublin,137500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4610,01/09/2010,"Apartment 46, Marfield Terrace, Tallaght",,Dublin,190000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4663,03/09/2010,"25 Sundale Park, Tallaght",,Dublin,132500.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4668,03/09/2010,"37 Kiltipper Close, Tallaght, Dublin 24",Dublin 24,Dublin,260000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4672,03/09/2010,"53 Carrigmore Park, Aylesbury, Tallaght  Dublin 24",,Dublin,195000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4752,09/09/2010,"21 Tamarisk View, Kilnamanagh, Tallaght",,Dublin,230000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4870,14/09/2010,"25 Tynan Hall Park  Tynan Hall, Kingswood, Ballymount Road  Tallaght",Dublin 24,Dublin,45000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Tallaght,Dublin 24
4889,15/09/2010,"131 Dromcarra Avenue, Jobstown, Tallaght",Dublin 24,Dublin,109000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
4912,16/09/2010,"18 Bancroft Park, Tallaght, Dublin 24",,Dublin,330000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
5024,21/09/2010,"87 Sundale Avenue, Tallaght, Dublin 24",,Dublin,193000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
5033,22/09/2010,"14 Alderwood Rise, Tallaght, Dublin 24",,Dublin,167000.0,No,Second-Hand Dwelling house /Apartment,,Tallaght,Dublin 24
